"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"40 - 49","UR",202051,0,3,0,0,4775,0,62.83,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"40 - 49","UR",202052,1,4,0.2,20,4775,20.94,83.77,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"40 - 49","UR",202053,0,4,0,0,4775,0,83.77,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"40 - 49","UR",202101,0,4,0,0,4775,0,83.77,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"40 - 49","UR",202102,1,5,0.5,50,4775,20.94,104.71,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VD",202009,0,0,0,0,117016,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VD",202010,2,2,0.1,10,117016,1.71,1.71,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VD",202011,3,5,0.041,4.1,117016,2.56,4.27,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VD",202012,9,14,0.063,6.3,117016,7.69,11.96,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VD",202013,5,19,0.034,3.4,117016,4.27,16.24,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VD",202014,7,26,0.073,7.3,117016,5.98,22.22,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VD",202015,6,32,0.115,11.5,117016,5.13,27.35,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VD",202016,1,33,0.048,4.8,117016,0.85,28.2,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VD",202017,1,34,0.167,16.7,117016,0.85,29.06,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VD",202018,0,34,0,0,117016,0,29.06,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VD",202019,0,34,0,0,117016,0,29.06,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VD",202020,0,34,0,0,117016,0,29.06,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VD",202021,0,34,NA,NA,117016,0,29.06,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VD",202022,0,34,0,0,117016,0,29.06,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VD",202023,0,34,NA,NA,117016,0,29.06,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VD",202024,0,34,NA,NA,117016,0,29.06,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VD",202025,0,34,0,0,117016,0,29.06,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VD",202026,0,34,0,0,117016,0,29.06,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VD",202027,0,34,0,0,117016,0,29.06,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VD",202028,0,34,0,0,117016,0,29.06,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VD",202029,0,34,0,0,117016,0,29.06,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VD",202030,2,36,0.286,28.6,117016,1.71,30.77,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VD",202031,0,36,0,0,117016,0,30.77,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VD",202032,0,36,0,0,117016,0,30.77,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VD",202033,1,37,0.333,33.3,117016,0.85,31.62,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VD",202034,3,40,0.333,33.3,117016,2.56,34.18,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VD",202035,0,40,0,0,117016,0,34.18,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VD",202036,1,41,0.062,6.2,117016,0.85,35.04,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VD",202037,2,43,0.083,8.3,117016,1.71,36.75,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VD",202038,0,43,0,0,117016,0,36.75,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VD",202039,0,43,0,0,117016,0,36.75,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VD",202040,0,43,0,0,117016,0,36.75,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VD",202041,3,46,0.083,8.3,117016,2.56,39.31,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VD",202042,4,50,0.039,3.9,117016,3.42,42.73,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VD",202043,8,58,0.057,5.7,117016,6.84,49.57,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VD",202044,4,62,0.019,1.9,117016,3.42,52.98,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VD",202045,4,66,0.019,1.9,117016,3.42,56.4,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VD",202046,8,74,0.039,3.9,117016,6.84,63.24,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VD",202047,5,79,0.035,3.5,117016,4.27,67.51,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VD",202048,4,83,0.034,3.4,117016,3.42,70.93,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VD",202049,4,87,0.044,4.4,117016,3.42,74.35,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VD",202050,1,88,0.015,1.5,117016,0.85,75.2,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VD",202051,2,90,0.039,3.9,117016,1.71,76.91,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"40 - 49","VD",202052,0,90,0,0,117016,0,76.91,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"40 - 49","VD",202053,3,93,0.048,4.8,117016,2.56,79.48,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"40 - 49","VD",202101,6,99,0.12,12,117016,5.13,84.6,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"40 - 49","VD",202102,0,99,0,0,117016,0,84.6,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VS",202009,0,0,0,0,45748,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VS",202010,0,0,0,0,45748,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VS",202011,1,1,0.053,5.3,45748,2.19,2.19,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VS",202012,2,3,0.043,4.3,45748,4.37,6.56,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VS",202013,1,4,0.015,1.5,45748,2.19,8.74,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VS",202014,1,5,0.023,2.3,45748,2.19,10.93,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VS",202015,2,7,0.111,11.1,45748,4.37,15.3,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VS",202016,1,8,0.143,14.3,45748,2.19,17.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VS",202017,0,8,0,0,45748,0,17.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VS",202018,0,8,0,0,45748,0,17.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VS",202019,0,8,NA,NA,45748,0,17.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VS",202020,0,8,NA,NA,45748,0,17.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VS",202021,0,8,0,0,45748,0,17.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VS",202022,1,9,0.5,50,45748,2.19,19.67,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VS",202023,0,9,NA,NA,45748,0,19.67,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","VS",202024,0,9,0,0,45748,0,19.67,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VS",202025,1,10,0.333,33.3,45748,2.19,21.86,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VS",202026,0,10,0,0,45748,0,21.86,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VS",202027,0,10,0,0,45748,0,21.86,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VS",202028,1,11,0.25,25,45748,2.19,24.04,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VS",202029,0,11,NA,NA,45748,0,24.04,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VS",202030,0,11,0,0,45748,0,24.04,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VS",202031,0,11,NA,NA,45748,0,24.04,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VS",202032,0,11,NA,NA,45748,0,24.04,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VS",202033,0,11,0,0,45748,0,24.04,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VS",202034,0,11,0,0,45748,0,24.04,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VS",202035,0,11,NA,NA,45748,0,24.04,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VS",202036,0,11,0,0,45748,0,24.04,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VS",202037,0,11,0,0,45748,0,24.04,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VS",202038,0,11,0,0,45748,0,24.04,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VS",202039,0,11,0,0,45748,0,24.04,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","VS",202040,0,11,0,0,45748,0,24.04,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VS",202041,1,12,0.067,6.7,45748,2.19,26.23,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VS",202042,1,13,0.017,1.7,45748,2.19,28.42,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VS",202043,3,16,0.031,3.1,45748,6.56,34.97,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VS",202044,3,19,0.024,2.4,45748,6.56,41.53,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VS",202045,4,23,0.031,3.1,45748,8.74,50.28,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VS",202046,0,23,0,0,45748,0,50.28,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VS",202047,0,23,0,0,45748,0,50.28,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VS",202048,0,23,0,0,45748,0,50.28,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VS",202049,0,23,0,0,45748,0,50.28,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VS",202050,1,24,0.031,3.1,45748,2.19,52.46,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","VS",202051,0,24,0,0,45748,0,52.46,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"40 - 49","VS",202052,1,25,0.048,4.8,45748,2.19,54.65,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"40 - 49","VS",202053,0,25,0,0,45748,0,54.65,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"40 - 49","VS",202101,0,25,0,0,45748,0,54.65,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"40 - 49","VS",202102,0,25,0,0,45748,0,54.65,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"40 - 49","ZG",202009,0,0,NA,NA,19414,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","ZG",202010,0,0,0,0,19414,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","ZG",202011,0,0,NA,NA,19414,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","ZG",202012,0,0,0,0,19414,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","ZG",202013,1,1,0.143,14.3,19414,5.15,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","ZG",202014,0,1,0,0,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","ZG",202015,0,1,0,0,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","ZG",202016,0,1,NA,NA,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","ZG",202017,0,1,NA,NA,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","ZG",202018,0,1,NA,NA,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","ZG",202019,0,1,NA,NA,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","ZG",202020,0,1,NA,NA,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","ZG",202021,0,1,NA,NA,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","ZG",202022,0,1,NA,NA,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","ZG",202023,0,1,NA,NA,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","ZG",202024,0,1,NA,NA,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","ZG",202025,0,1,NA,NA,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","ZG",202026,0,1,NA,NA,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","ZG",202027,0,1,0,0,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","ZG",202028,0,1,0,0,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","ZG",202029,0,1,NA,NA,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","ZG",202030,0,1,NA,NA,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","ZG",202031,0,1,NA,NA,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","ZG",202032,0,1,NA,NA,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","ZG",202033,0,1,0,0,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","ZG",202034,0,1,0,0,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","ZG",202035,0,1,0,0,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","ZG",202036,0,1,NA,NA,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","ZG",202037,0,1,0,0,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","ZG",202038,0,1,NA,NA,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","ZG",202039,0,1,0,0,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","ZG",202040,0,1,NA,NA,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","ZG",202041,0,1,0,0,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","ZG",202042,0,1,0,0,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","ZG",202043,0,1,0,0,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","ZG",202044,0,1,0,0,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","ZG",202045,0,1,0,0,19414,0,5.15,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","ZG",202046,1,2,0.25,25,19414,5.15,10.3,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","ZG",202047,0,2,0,0,19414,0,10.3,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
